,userid,product_category,productName,content,star_rating,review_ranking_score,time
28364,thth*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,이거 진짜 최고 맛있어요... 전자레인지 돌린 다음 에어프라이기 5분 더 돌려서 먹으면 진짜 존맛 떡갈비 같고 맛있어요,5,-68.74249,2023-03-31T13:17:41.723+00:00
28365,kj****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,왜 맛있냐고...다이어트용인데,5,-68.7427,2023-05-12T01:21:47.428+00:00
28366,10****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭가슴살 퍽퍽하고 비린내 나는 것 같아서 별로 안 좋아했는데 아임닭 닭가슴살 먹어보고 생각이 바뀌었어요.,5,-68.74275,2023-04-11T04:43:35.664+00:00
28367,deje*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,랭킹닭컴이 더 맛있어요,5,-68.74287,2023-04-23T05:07:10.959+00:00
28368,refm***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,잘먹을께요♡  맛있네염,5,-68.74295,2023-04-27T09:00:23.035+00:00
28369,refm***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다른맛 기대됩니다요♡,5,-68.74297,2023-04-27T08:57:38.085+00:00
28370,n7****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,재구매 개인적으로 소세지랑 핫바가 제일 먹을만해서 그걸로만 샀어요 양은 닭가슴살팩보다 적게 느껴지지만 맛을 포기못했네요,5,-68.74316,2023-04-06T12:00:42.496+00:00
28371,snow********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 너무 늦어요~ 시킬때 마다 늦어짐,5,-68.74335,2023-04-18T09:22:53.281+00:00
28372,snow********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 너무 늦어요~ 시킬때 마다 늦어짐,5,-68.74335,2023-04-18T09:22:18.463+00:00
28373,snow********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 너무 늦어요~ 시킬때 마다 늦어짐,5,-68.743355,2023-04-18T09:21:54.135+00:00
28374,snow********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 너무 늦어요~ 시킬때 마다 늦어짐,5,-68.743355,2023-04-18T09:21:25.484+00:00
28375,snow********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 너무 늦어요~ 시킬때 마다 늦어짐,5,-68.74336,2023-04-18T09:20:56.535+00:00
28376,snow********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 너무 늦어요~ 시킬때 마다 늦어짐,5,-68.74336,2023-04-18T09:20:22.839+00:00
28377,ylan***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,안전하게 잘 도착했어요. 딸이 맛있다고 사 달라고해서,5,-68.74336,2023-04-15T18:45:20.947+00:00
28378,pica*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,굿굿~~~~~~~~~~~~,5,-68.74348,2023-05-23T09:33:22.320+00:00
28379,pica*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,굿굿~~~~~~~~~~~~,5,-68.74348,2023-05-23T09:33:07.563+00:00
28380,pica*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,굿굿~~~~~~~~~~~~,5,-68.74348,2023-05-23T09:32:54.366+00:00
28381,pica*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,굿굿~~~~~~~~~~~~,5,-68.743484,2023-05-23T09:32:34.013+00:00
28382,pica*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,굿굿~~~~~~~~~~~~,5,-68.743484,2023-05-23T09:32:19.287+00:00
28383,pica*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,굿굿~~~~~~~~~~~~,5,-68.743484,2023-05-23T09:32:05.292+00:00
28384,deje*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,신기하긴 한데 치킨을 기대하진 마세요,5,-68.743645,2023-04-23T05:09:04.751+00:00
28385,pica*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,굿굿~~~~~~~~~~~~~~,5,-68.743744,2023-05-23T09:33:57.621+00:00
28386,snow********,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 너무 늦어요 다녹아서 옴;;,5,-68.743744,2023-04-18T09:19:24.395+00:00
28387,ahj1***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭찌찌는 항상 여기죠진리임 넘 맛있음 다먹음 또 시킬겁니다 ㅋㅋ,5,-68.74414,2023-05-02T02:21:29.123+00:00
28388,ahj1***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭찌찌는 항상 여기죠진리임 넘 맛있음 다먹음 또 시킬겁니다 ㅋㅋ,5,-68.74414,2023-05-02T02:21:22.838+00:00
28389,ahj1***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭찌찌는 항상 여기죠진리임 넘 맛있음 다먹음 또 시킬겁니다 ㅋㅋ,5,-68.74414,2023-05-02T02:21:15.682+00:00
28390,ahj1***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭찌찌는 항상 여기죠진리임 넘 맛있음 다먹음 또 시킬겁니다 ㅋㅋ,5,-68.74414,2023-05-02T02:21:08.568+00:00
28391,ahj1***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭찌찌는 항상 여기죠진리임 넘 맛있음 다먹음 또 시킬겁니다 ㅋㅋ,5,-68.74414,2023-05-02T02:21:02.038+00:00
28392,ahj1***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭찌찌는 항상 여기죠진리임 넘 맛있음 다먹음 또 시킬겁니다 ㅋㅋ,5,-68.74414,2023-05-02T02:20:22.166+00:00
28393,ahj1***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭찌찌는 항상 여기죠진리임 넘 맛있음 다먹음 또 시킬겁니다 ㅋㅋ,5,-68.74415,2023-05-02T02:19:33.069+00:00
28394,ahj1***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭찌찌는 항상 여기죠진리임 넘 맛있음 다먹음 또 시킬겁니다 ㅋㅋ,5,-68.74415,2023-05-02T02:19:15.030+00:00
28395,ahj1***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭가슴살 너무 맛있어요 자주 이용중입니다,5,-68.744316,2023-05-02T02:20:01.780+00:00
28396,8910****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 녹아서 왔습니다,3,-68.74442,2023-05-16T12:32:20.690+00:00
28397,8910****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 녹아서 왔습니다,3,-68.74442,2023-05-16T12:32:12.573+00:00
28398,8910****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 녹아서 왔습니다,3,-68.74442,2023-05-16T12:32:04.480+00:00
28399,8910****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 녹아서 왔습니다,3,-68.74442,2023-05-16T12:31:55.961+00:00
28400,8910****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 녹아서 왔습니다,3,-68.74442,2023-05-16T12:31:45.185+00:00
28401,8910****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 녹아서 왔습니다,3,-68.74442,2023-05-16T12:31:32.716+00:00
28402,8910****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 녹아서 왔습니다,3,-68.74442,2023-05-16T12:31:18.714+00:00
28403,8910****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 녹아서 왔습니다,3,-68.74443,2023-05-16T12:31:05.947+00:00
28404,8910****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 녹아서 왔습니다,3,-68.74443,2023-05-16T12:30:56.781+00:00
28405,8910****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,배송이 녹아서 왔습니다,3,-68.74443,2023-05-16T12:30:41.387+00:00
28406,kokg****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 좋은데요 아이스팩을 좀 더 넉넉하게 넣어주시면 좋을 것 같아요 제품이 많이 녹아서 도착했어요 ㅠㅠ 이거 재냉동 시켜도 품질엔 이상 없겠죠?? 맛은 차차 먹어보구 맛있으면 재주문 할게요~,4,-68.74508,2023-03-31T11:54:39.147+00:00
28407,kokg****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 좋은데요 아이스팩을 좀 더 넉넉하게 넣어주시면 좋을 것 같아요 제품이 많이 녹아서 도착했어요 ㅠㅠ 이거 재냉동 시켜도 품질엔 이상 없겠죠?? 맛은 차차 먹어보구 맛있으면 재주문 할게요~,4,-68.74509,2023-03-31T11:54:17.366+00:00
28408,kokg****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 좋은데요 아이스팩을 좀 더 넉넉하게 넣어주시면 좋을 것 같아요 제품이 많이 녹아서 도착했어요 ㅠㅠ 이거 재냉동 시켜도 품질엔 이상 없겠죠?? 맛은 차차 먹어보구 맛있으면 재주문 할게요~,4,-68.74509,2023-03-31T11:53:54.983+00:00
28409,kokg****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 좋은데요 아이스팩을 좀 더 넉넉하게 넣어주시면 좋을 것 같아요 제품이 많이 녹아서 도착했어요 ㅠㅠ 이거 재냉동 시켜도 품질엔 이상 없겠죠?? 맛은 차차 먹어보구 맛있으면 재주문 할게요~,4,-68.74509,2023-03-31T11:53:35.709+00:00
28410,kokg****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 좋은데요 아이스팩을 좀 더 넉넉하게 넣어주시면 좋을 것 같아요 제품이 많이 녹아서 도착했어요 ㅠㅠ 이거 재냉동 시켜도 품질엔 이상 없겠죠?? 맛은 차차 먹어보구 맛있으면 재주문 할게요~,4,-68.745094,2023-03-31T11:53:15.633+00:00
28411,kokg****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 좋은데요 아이스팩을 좀 더 넉넉하게 넣어주시면 좋을 것 같아요 제품이 많이 녹아서 도착했어요 ㅠㅠ 이거 재냉동 시켜도 품질엔 이상 없겠죠?? 맛은 차차 먹어보구 맛있으면 재주문 할게요~,4,-68.745094,2023-03-31T11:52:59.372+00:00
28412,kokg****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 좋은데요 아이스팩을 좀 더 넉넉하게 넣어주시면 좋을 것 같아요 제품이 많이 녹아서 도착했어요 ㅠㅠ 이거 재냉동 시켜도 품질엔 이상 없겠죠?? 맛은 차차 먹어보구 맛있으면 재주문 할게요~,4,-68.745094,2023-03-31T11:52:40.276+00:00
28413,kokg****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 좋은데요 아이스팩을 좀 더 넉넉하게 넣어주시면 좋을 것 같아요 제품이 많이 녹아서 도착했어요 ㅠㅠ 이거 재냉동 시켜도 품질엔 이상 없겠죠?? 맛은 차차 먹어보구 맛있으면 재주문 할게요~,4,-68.7451,2023-03-31T11:52:20.041+00:00
28414,kokg****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 좋은데요 아이스팩을 좀 더 넉넉하게 넣어주시면 좋을 것 같아요 제품이 많이 녹아서 도착했어요 ㅠㅠ 이거 재냉동 시켜도 품질엔 이상 없겠죠?? 맛은 차차 먹어보구 맛있으면 재주문 할게요~,4,-68.7451,2023-03-31T11:51:59.269+00:00
28415,kokg****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 좋은데요 아이스팩을 좀 더 넉넉하게 넣어주시면 좋을 것 같아요 제품이 많이 녹아서 도착했어요 ㅠㅠ 이거 재냉동 시켜도 품질엔 이상 없겠죠?? 맛은 차차 먹어보구 맛있으면 재주문 할게요~,4,-68.7451,2023-03-31T11:51:39.008+00:00
28416,kokg****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 좋은데요 아이스팩을 좀 더 넉넉하게 넣어주시면 좋을 것 같아요 제품이 많이 녹아서 도착했어요 ㅠㅠ 이거 재냉동 시켜도 품질엔 이상 없겠죠?? 맛은 차차 먹어보구 맛있으면 재주문 할게요~,4,-68.74511,2023-03-31T11:51:14.151+00:00
28417,kokg****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 좋은데요 아이스팩을 좀 더 넉넉하게 넣어주시면 좋을 것 같아요 제품이 많이 녹아서 도착했어요 ㅠㅠ 이거 재냉동 시켜도 품질엔 이상 없겠죠?? 맛은 차차 먹어보구 맛있으면 재주문 할게요~,4,-68.74511,2023-03-31T11:50:47.911+00:00
28418,kokg****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 좋은데요 아이스팩을 좀 더 넉넉하게 넣어주시면 좋을 것 같아요 제품이 많이 녹아서 도착했어요 ㅠㅠ 이거 재냉동 시켜도 품질엔 이상 없겠죠?? 맛은 차차 먹어보구 맛있으면 재주문 할게요~,4,-68.74511,2023-03-31T11:50:34.938+00:00
28419,kokg****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,다 좋은데요 아이스팩을 좀 더 넉넉하게 넣어주시면 좋을 것 같아요 제품이 많이 녹아서 도착했어요 ㅠㅠ 이거 재냉동 시켜도 품질엔 이상 없겠죠?? 맛은 차차 먹어보구 맛있으면 재주문 할게요~,4,-68.74512,2023-03-31T11:50:02.090+00:00
28420,deje*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있습니다 드셔보서요,5,-68.7456,2023-04-23T05:08:06.677+00:00
28421,kkih****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,가격도 괜찮아서 사봤어요,5,-68.74582,2023-04-25T04:14:14.656+00:00
28422,min3****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,무난하게 훈제 주문했어요~ 얼음팩 위아래로 넣어주셔서 많이 녹지 않고 잘 왔어요~,4,-68.74639,2023-04-12T11:37:40.979+00:00
28423,ylan***,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,편리하고 맛있어요. 자취하는 딸 구매,5,-68.74661,2023-04-15T18:39:26.613+00:00
28424,thth*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어요!! 근데 크기는 좀 작아용,5,-68.74723,2023-04-17T00:08:08.898+00:00
28425,rema******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,닭가슴살 만두 편기 너무 편하고  맛도 좋아서 다이어트 식품 최고 입니다,5,-68.74738,2023-04-12T13:32:26.081+00:00
28426,mugi*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,재주문했는데 역시나 맛있네요.,5,-68.74771,2023-05-12T04:50:08.521+00:00
28427,wooh*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,너무 좋아요 잘 먹었습미다 부드러워서 또 시켜용,5,-68.74777,2023-05-08T12:19:50.846+00:00
28428,wooh*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,너무 좋아요 잘 먹었습미다 부드러워서 또 시켜용,5,-68.74777,2023-05-08T12:19:37.649+00:00
28429,wooh*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,너무 좋아요 잘 먹었습미다 부드러워서 또 시켜용,3,-68.74777,2023-05-08T12:19:18.797+00:00
28430,wooh*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,너무 좋아요 잘 먹었습미다 부드러워서 또 시켜용,5,-68.74778,2023-05-08T12:19:00.891+00:00
28431,wooh*****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,너무 좋아요 잘 먹었습미다 부드러워서 또 시켜용,5,-68.74778,2023-05-08T12:18:48.115+00:00
28432,sess*******,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,깔끔하고 맛있습니다~,5,-68.74803,2023-05-14T16:51:21.162+00:00
28433,awwl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 자주 사먹을거같아요,5,-68.7487,2023-05-11T10:46:43.967+00:00
28434,awwl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 자주 사먹을거같아요,5,-68.7487,2023-05-11T10:46:22.839+00:00
28435,awwl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 자주 사먹을거같아요,5,-68.74871,2023-05-11T10:46:06.120+00:00
28436,awwl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 자주 사먹을거같아요,5,-68.74871,2023-05-11T10:45:54.583+00:00
28437,awwl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 자주 사먹을거같아요,5,-68.74871,2023-05-11T10:45:47.752+00:00
28438,awwl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 자주 사먹을거같아요,5,-68.74871,2023-05-11T10:45:39.536+00:00
28439,awwl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 자주 사먹을거같아요,5,-68.74871,2023-05-11T10:45:26.733+00:00
28440,awwl****,닭가슴살,아임닭 닭가슴살 75종 / 훈제 스팀 저염 소세지 스테이크 헬스,맛있어서 자주 사먹을거같아요,5,-68.74871,2023-05-11T10:45:19.412+00:00
